t_sim,t_wall,phase,s0_deg,s1_deg,prism_m,gripper_state,robot_x,robot_y,obj_x,obj_y,obj_z
567.150,108.639,10. Carry: translate in fron,-35.000,20.000,-0.00487,0,0.0151,0.8055,0.292263151213697,0.8002974700027181,0.2182086120688414
567.750,108.752,10. Carry: translate in fron,-35.000,20.000,-0.00487,0,0.0151,0.8238,0.2922444173940741,0.8186953458075265,0.21831970404632145
568.350,108.867,10. Carry: translate in fron,-35.000,20.000,-0.00487,0,0.0151,0.8422,0.292259619074317,0.8370903703481793,0.21820860809666615
569.350,109.092,10. Carry: translate in fron,-35.000,20.000,-0.00487,0,0.0151,0.8789,0.29226668928038974,0.8738823068892511,0.2181039873889828
570.000,109.205,10. Carry: translate in fron,-35.000,20.000,-0.00487,0,0.0151,0.8973,0.292255508810777,0.892253914193993,0.21820860128751873
570.750,109.363,10. Carry: translate in fron,-35.000,20.000,-0.00487,0,0.0151,0.9156,0.2922537249731802,0.9106503556588058,0.21820860036322431
571.350,109.470,10. Carry: translate in fron,-35.000,20.000,-0.00487,0,0.0151,0.9340,0.29225178245527555,0.9290500179246718,0.218208598084924
571.950,109.592,10. Carry: translate in fron,-35.000,20.000,-0.00487,0,0.0151,0.9341,0.29225178245527555,0.9290500179246718,0.218208598084924
572.900,109.778,10. Carry: translate in fron,-35.000,20.000,-0.00487,0,0.0151,0.9342,0.29225178245527555,0.9290500179246718,0.218208598084924
573.400,109.878,"11. Insert: move forward, ex",-35.000,20.000,-0.00487,0,0.0151,0.9343,0.29225178245527555,0.9290500179246718,0.218208598084924
574.950,110.155,"11. Insert: move forward, ex",-35.000,20.000,-0.00487,0,0.0151,0.9300,0.2923331092268077,0.9253234731286886,0.21809794852235131
575.550,110.275,"11. Insert: move forward, ex",-35.000,20.000,-0.00487,0,0.0151,0.9255,0.2922955349043708,0.9208599550514815,0.21831967861888157
576.050,110.382,"11. Insert: move forward, ex",-35.000,20.000,-0.00487,0,0.0151,0.9210,0.2922942193257281,0.916380869397705,0.21831968070576563
576.750,110.515,"11. Insert: move forward, ex",-35.000,20.000,-0.00487,0,0.0151,0.9165,0.2922924298264512,0.9119114426867098,0.21831967883256698
577.300,110.620,"11. Insert: move forward, ex",-35.000,20.000,-0.00487,0,0.0151,0.9120,0.29229079282784354,0.9074387943332267,0.21831967590464496
578.000,110.753,"11. Insert: move forward, ex",-35.000,20.000,-0.00487,0,0.0151,0.9075,0.29230613389859783,0.9029647816279479,0.21820857814233202
578.900,110.926,"11. Insert: move forward, ex",-35.000,20.000,-0.00487,0,0.0152,0.9076,0.29230613389859783,0.9029647816279479,0.21820857814233202
579.400,111.023,"11. Insert: move forward, ex",-35.000,20.000,-0.00487,0,0.0152,0.9077,0.29230613389859783,0.9029647816279479,0.21820857814233202
580.000,111.148,"11. Insert: move forward, ex",-35.000,20.000,-0.00487,0,0.0194,0.9078,0.29657465215563966,0.903402666173718,0.21820857039011698
580.650,111.269,"11. Insert: move forward, ex",-35.000,20.000,-0.00487,0,0.0237,0.9078,0.3007881976996852,0.903440620234371,0.21831966634625655
581.300,111.398,"11. Insert: move forward, ex",-35.000,20.000,-0.00487,0,0.0279,0.9078,0.3050185628911633,0.9034804408689447,0.21831966246700563
581.850,111.500,"11. Insert: move forward, ex",-35.000,20.000,-0.00487,0,0.0321,0.9078,0.30924940684337543,0.9035106056237148,0.21831966391973845
582.400,111.613,"11. Insert: move forward, ex",-35.000,20.000,-0.00487,0,0.0363,0.9078,0.31348008499035795,0.903543986205009,0.2183196621432616
583.350,111.807,"11. Insert: move forward, ex",-35.000,20.000,-0.00487,0,0.0406,0.9079,0.31771124314463906,0.9035677125860602,0.21831965690040578
584.200,111.968,"11. Insert: move forward, ex",-35.000,20.000,-0.00487,0,0.0406,0.9080,0.31771124314463906,0.9035677125860602,0.21831965690040578
584.900,112.094,"11. Insert: move forward, ex",-40.000,30.000,-0.00486,0,0.0406,0.9081,0.31771124314463906,0.9035677125860602,0.21831965690040578
585.650,112.256,12. Place: put the object on,-25.000,50.000,-0.00485,0,0.0406,0.9084,0.36962928425789926,0.9071220183553476,0.15950554983520526
587.300,112.568,12. Place: put the object on,-20.000,60.000,-0.00484,0,0.0407,0.9087,0.36962928425789926,0.9071220183553476,0.15950554983520526
587.750,112.668,12. Place: put the object on,-20.000,60.000,-0.00484,0,0.0407,0.9088,0.38004156389899957,0.9084813545110757,0.13225331398228585
588.700,112.874,12. Place: put the object on,-20.000,60.000,-0.00484,0,0.0407,0.9090,,,
589.550,113.039,13. Release: open the grippe,-20.000,60.000,-0.00484,0,0.0407,0.9091,,,
590.800,113.266,13. Release: open the grippe,-20.000,60.000,-0.00134,0,0.0408,0.9093,,,
591.600,113.413,13. Release: open the grippe,-20.000,60.000,0.00100,1,0.0408,0.9094,,,
592.500,113.595,13. Release: open the grippe,-20.000,60.000,0.00100,1,0.0408,0.9096,,,
593.400,113.773,14. Retract: arm leaves the ,-20.000,60.000,0.00100,1,0.0408,0.9097,,,
594.650,114.015,14. Retract: arm leaves the ,-35.000,20.247,0.00068,1,0.0411,0.9100,,,
595.150,114.118,14. Retract: arm leaves the ,-5.000,-0.002,0.00069,1,0.0407,0.9100,,,
597.050,114.485,15. Done: return to the star,0.000,0.000,0.00069,1,0.0408,0.8919,,,
597.650,114.592,15. Done: return to the star,0.000,0.000,0.00069,1,0.0408,0.8735,,,
598.700,114.795,15. Done: return to the star,0.000,0.000,0.00069,1,0.0408,0.8182,,,
599.550,114.975,15. Done: return to the star,-0.000,0.000,0.00069,1,0.0408,0.7813,,,
600.100,115.093,15. Done: return to the star,0.000,0.000,0.00069,1,0.0408,0.7444,,,
600.650,115.196,15. Done: return to the star,0.000,0.000,0.00069,1,0.0408,0.7260,,,
601.600,115.380,15. Done: return to the star,0.000,0.000,0.00069,1,0.0408,0.6707,,,
602.650,115.581,15. Done: return to the star,0.000,0.000,0.00069,1,0.0408,0.6154,,,
603.550,115.759,15. Done: return to the star,0.000,0.000,0.00069,1,0.0408,0.5785,,,
604.500,115.955,15. Done: return to the star,0.000,0.000,0.00069,1,0.0408,0.5232,,,
605.450,116.148,15. Done: return to the star,0.000,0.000,0.00069,1,0.0408,0.4679,,,
606.450,116.355,15. Done: return to the star,0.000,0.000,0.00069,1,0.0408,0.4126,,,
607.300,116.525,15. Done: return to the star,0.000,0.000,0.00069,1,0.0408,0.3758,,,
607.850,116.635,15. Done: return to the star,0.000,0.000,0.00069,1,0.0408,0.3389,,,
608.350,116.736,15. Done: return to the star,-0.000,0.000,0.00069,1,0.0408,0.3205,,,
609.250,116.921,15. Done: return to the star,0.000,0.000,0.00069,1,0.0408,0.2467,,,
609.750,117.024,15. Done: return to the star,0.000,0.000,0.00069,1,0.0408,0.2099,,,
610.300,117.139,15. Done: return to the star,0.000,0.000,0.00069,1,0.0408,0.1915,,,
611.200,117.329,15. Done: return to the star,0.000,0.000,0.00069,1,0.0408,0.1546,,,
612.150,117.515,15. Done: return to the star,0.000,0.000,0.00069,1,0.0408,0.1177,,,
612.650,117.618,15. Done: return to the star,0.000,0.000,0.00069,1,0.0408,0.0993,,,
613.200,117.730,15. Done: return to the star,0.000,0.000,0.00069,1,0.0408,0.0809,,,
614.150,117.909,15. Done: return to the star,0.000,0.000,0.00069,1,0.0408,0.0440,,,
615.000,118.094,15. Done: return to the star,0.000,0.000,0.00069,1,0.0408,0.0442,,,
616.000,118.286,15. Done: return to the star,0.000,0.000,0.00069,1,0.0406,0.0442,,,
616.900,118.479,15. Done: return to the star,0.000,0.000,0.00069,1,0.0404,0.0442,,,
617.450,118.582,15. Done: return to the star,0.000,0.000,0.00069,1,0.0403,0.0442,,,
618.000,118.685,15. Done: return to the star,0.000,0.000,0.00069,1,0.0402,0.0442,,,
618.950,118.875,15. Done: return to the star,0.000,0.000,0.00069,1,0.0402,0.0444,,,
619.900,119.067,15. Done: return to the star,0.000,0.000,0.00069,1,0.0403,0.0445,,,
620.800,119.252,15. Done: return to the star,0.000,0.000,0.00069,1,0.0403,0.0447,,,
621.750,119.429,"Result: Class A -> Left bin,",0.000,0.000,0.00069,1,0.0403,0.0448,,,
623.000,119.677,"Result: Class A -> Left bin,",0.000,0.000,0.00069,1,0.0403,0.0450,,,
623.650,119.791,"Result: Class A -> Left bin,",0.000,0.000,0.00069,1,0.0403,0.0451,,,
624.550,119.968,"Result: Class A -> Left bin,",0.000,0.000,0.00069,1,0.0403,0.0453,,,
625.550,120.158,"Result: Class A -> Left bin,",0.000,0.000,0.00069,1,0.0403,0.0454,,,
626.550,120.350,"Result: Class A -> Left bin,",0.000,0.000,0.00069,1,0.0404,0.0456,,,
627.450,120.529,"Result: Class A -> Left bin,",0.000,0.000,0.00069,1,0.0404,0.0457,,,
628.350,120.704,"Result: Class A -> Left bin,",0.000,0.000,0.00069,1,0.0404,0.0459,,,
628.950,120.821,"Result: Class A -> Left bin,",0.000,0.000,0.00069,1,0.0404,0.0460,,,
629.950,121.019,"Result: Class A -> Left bin,",0.000,0.000,0.00069,1,0.0404,0.0461,,,
630.650,121.138,"Result: Class A -> Left bin,",0.000,0.000,0.00069,1,0.0404,0.0462,,,
631.500,121.309,"Result: Class A -> Left bin,",0.000,0.000,0.00069,1,0.0404,0.0464,,,
632.050,121.411,"Result: Class A -> Left bin,",0.000,0.000,0.00069,1,0.0404,0.0465,,,
632.600,121.523,"Result: Class A -> Left bin,",0.000,0.000,0.00069,1,0.0404,0.0466,,,
633.550,121.699,"Result: Class A -> Left bin,",0.000,0.000,0.00069,1,0.0405,0.0467,,,
634.050,121.801,"Result: Class A -> Left bin,",0.000,0.000,0.00069,1,0.0405,0.0468,,,
634.550,121.912,"Result: Class A -> Left bin,",0.000,0.000,0.00069,1,0.0405,0.0469,,,
635.450,122.081,"Result: Class A -> Left bin,",0.000,0.000,0.00069,1,0.0405,0.0470,,,
636.500,122.288,"Result: Class A -> Left bin,",0.000,0.000,0.00069,1,0.0405,0.0472,,,
